runner_url,race_id,race_name,race_start_time,alltime_alldist_nr_races,alltime_alldist_days_from_last_race,alltime_alldist_finish_prop,alltime_alldist_avg_distance,alltime_alldist_avg_elevation_gain,alltime_alldist_avg_elevation_gain_distance_race,alltime_alldist_avg_race_index,alltime_alldist_sd_race_index,alltime_alldist_utmb_index_trend,alltime_alldist_avg_finisher_rank_prop,alltime_alldist_sd_finisher_rank_prop,alltime_alldist_avg_finisher_rank_prop_trend,alltime_alldist_avg_finisher_rank_prop_gender,alltime_alldist_sd_finisher_rank_prop_gender,alltime_alldist_avg_finisher_rank_prop_gender_trend,alltime_alldist_avg_pace,alltime_alldist_avg_elevation_gain_adjusted_pace,alltime_alldist_avg_vertical_speed,alltime_100m_nr_races,alltime_100m_days_from_last_race,alltime_100m_finish_prop,alltime_100m_avg_distance,alltime_100m_avg_elevation_gain,alltime_100m_avg_elevation_gain_distance_race,alltime_100m_avg_race_index,alltime_100m_sd_race_index,alltime_100m_utmb_index_trend,alltime_100m_avg_finisher_rank_prop,alltime_100m_sd_finisher_rank_prop,alltime_100m_avg_finisher_rank_prop_trend,alltime_100m_avg_finisher_rank_prop_gender,alltime_100m_sd_finisher_rank_prop_gender,alltime_100m_avg_finisher_rank_prop_gender_trend,alltime_100m_avg_pace,alltime_100m_avg_elevation_gain_adjusted_pace,alltime_100m_avg_vertical_speed,alltime_100k_nr_races,alltime_100k_days_from_last_race,alltime_100k_finish_prop,alltime_100k_avg_distance,alltime_100k_avg_elevation_gain,alltime_100k_avg_elevation_gain_distance_race,alltime_100k_avg_race_index,alltime_100k_sd_race_index,alltime_100k_utmb_index_trend,alltime_100k_avg_finisher_rank_prop,alltime_100k_sd_finisher_rank_prop,alltime_100k_avg_finisher_rank_prop_trend,alltime_100k_avg_finisher_rank_prop_gender,alltime_100k_sd_finisher_rank_prop_gender,alltime_100k_avg_finisher_rank_prop_gender_trend,alltime_100k_avg_pace,alltime_100k_avg_elevation_gain_adjusted_pace,alltime_100k_avg_vertical_speed,alltime_sub100k_nr_races,alltime_sub100k_days_from_last_race,alltime_sub100k_finish_prop,alltime_sub100k_avg_distance,alltime_sub100k_avg_elevation_gain,alltime_sub100k_avg_elevation_gain_distance_race,alltime_sub100k_avg_race_index,alltime_sub100k_sd_race_index,alltime_sub100k_utmb_index_trend,alltime_sub100k_avg_finisher_rank_prop,alltime_sub100k_sd_finisher_rank_prop,alltime_sub100k_avg_finisher_rank_prop_trend,alltime_sub100k_avg_finisher_rank_prop_gender,alltime_sub100k_sd_finisher_rank_prop_gender,alltime_sub100k_avg_finisher_rank_prop_gender_trend,alltime_sub100k_avg_pace,alltime_sub100k_avg_elevation_gain_adjusted_pace,alltime_sub100k_avg_vertical_speed,last2years_alldist_nr_races,last2years_alldist_days_from_last_race,last2years_alldist_finish_prop,last2years_alldist_avg_distance,last2years_alldist_avg_elevation_gain,last2years_alldist_avg_elevation_gain_distance_race,last2years_alldist_avg_race_index,last2years_alldist_sd_race_index,last2years_alldist_utmb_index_trend,last2years_alldist_avg_finisher_rank_prop,last2years_alldist_sd_finisher_rank_prop,last2years_alldist_avg_finisher_rank_prop_trend,last2years_alldist_avg_finisher_rank_prop_gender,last2years_alldist_sd_finisher_rank_prop_gender,last2years_alldist_avg_finisher_rank_prop_gender_trend,last2years_alldist_avg_pace,last2years_alldist_avg_elevation_gain_adjusted_pace,last2years_alldist_avg_vertical_speed,last2years_100m_nr_races,last2years_100m_days_from_last_race,last2years_100m_finish_prop,last2years_100m_avg_distance,last2years_100m_avg_elevation_gain,last2years_100m_avg_elevation_gain_distance_race,last2years_100m_avg_race_index,last2years_100m_sd_race_index,last2years_100m_utmb_index_trend,last2years_100m_avg_finisher_rank_prop,last2years_100m_sd_finisher_rank_prop,last2years_100m_avg_finisher_rank_prop_trend,last2years_100m_avg_finisher_rank_prop_gender,last2years_100m_sd_finisher_rank_prop_gender,last2years_100m_avg_finisher_rank_prop_gender_trend,last2years_100m_avg_pace,last2years_100m_avg_elevation_gain_adjusted_pace,last2years_100m_avg_vertical_speed,last2years_100k_nr_races,last2years_100k_days_from_last_race,last2years_100k_finish_prop,last2years_100k_avg_distance,last2years_100k_avg_elevation_gain,last2years_100k_avg_elevation_gain_distance_race,last2years_100k_avg_race_index,last2years_100k_sd_race_index,last2years_100k_utmb_index_trend,last2years_100k_avg_finisher_rank_prop,last2years_100k_sd_finisher_rank_prop,last2years_100k_avg_finisher_rank_prop_trend,last2years_100k_avg_finisher_rank_prop_gender,last2years_100k_sd_finisher_rank_prop_gender,last2years_100k_avg_finisher_rank_prop_gender_trend,last2years_100k_avg_pace,last2years_100k_avg_elevation_gain_adjusted_pace,last2years_100k_avg_vertical_speed,last2years_sub100k_nr_races,last2years_sub100k_days_from_last_race,last2years_sub100k_finish_prop,last2years_sub100k_avg_distance,last2years_sub100k_avg_elevation_gain,last2years_sub100k_avg_elevation_gain_distance_race,last2years_sub100k_avg_race_index,last2years_sub100k_sd_race_index,last2years_sub100k_utmb_index_trend,last2years_sub100k_avg_finisher_rank_prop,last2years_sub100k_sd_finisher_rank_prop,last2years_sub100k_avg_finisher_rank_prop_trend,last2years_sub100k_avg_finisher_rank_prop_gender,last2years_sub100k_sd_finisher_rank_prop_gender,last2years_sub100k_avg_finisher_rank_prop_gender_trend,last2years_sub100k_avg_pace,last2years_sub100k_avg_elevation_gain_adjusted_pace,last2years_sub100k_avg_vertical_speed
https://utmb.world/runner/485740.jim.walmsley,utmb,UTMB®,2023-09-01T15:59:40.000Z,50,26,0.94,83.22319999999999,3645.08,43.90658571680325,893.9148936170212,60.273589928949974,8.926063900712386,0.9935440554975021,0.02090523195990152,0.0009036500482221615,0.9911227456379742,0.029209581564631968,0.0009834990620894558,5.216282745839381,3.642532060053099,485.2515870785377,12,140.0,0.75,157.49666666666667,7792.083333333333,49.945535197063,906.1111111111111,69.45582129030734,14.253779915237848,0.9920105410838893,0.022468151853501313,0.005487284349607944,0.9902929120099555,0.027483149587166907,0.0067008293269182305,6.4977030120642665,4.415982883484023,426.85703511527987,9,313.0,1.0,88.21111111111111,3574.4444444444443,40.907879836427085,925.3333333333334,34.763486591537394,5.103324444439515,0.9984012789768185,0.004796163069544372,0.0007738658561756778,0.997873471557682,0.006379585326953745,0.0010293526699370144,4.900373369277788,3.480133035335986,498.55788213846466,29,26.0,1.0,50.941379310344836,1951.0,42.3383429292263,880.3793103448276,60.7444376013754,8.670723153546472,0.9925125595805595,0.02361627687787263,-0.00017259265609785427,0.9892852273405535,0.03399828626299674,-0.0007022558576678902,4.916641435254221,3.45289529493502,499.2444943933644,7,26.0,1.0,113.12857142857145,6042.857142857143,54.902172768480604,914.1428571428571,31.635573707608394,-38.574853184068594,0.9997604407889484,0.0006338140967175299,6.552450739658146e-05,0.9997404170632517,0.0006867918952317962,7.100141958364785e-05,6.420802863105913,4.146003289385227,516.7875417707425,4,140.0,1.0,141.975,7760.0,55.96667286492413,917.25,22.60346581094737,-11.709919085787961,0.9995807713806596,0.000838457238680812,0.00014288308908898435,0.9995457298606905,0.00090854027861903,0.0001548260729137332,7.053935780724577,4.52352698550269,473.70767107994163,2,313.0,1.0,91.0,4190.0,45.93854467411956,937.0,2.8284271247461903,-4.424242424240281,1.0,0.0,6.750503627408295e-17,1.0,0.0,6.750503627408295e-17,5.474462268945354,3.749268276306192,505.4926191118502,1,26.0,1.0,42.0,2880.0,68.57142857142857,856.0,,0.21146874805411386,1.0,,0.00024704292996975913,1.0,,0.00024704292996975913,5.780952380952381,3.429378531073447,711.6968698517297
https://utmb.world/runner/369191.zach.miller,utmb,UTMB®,2023-09-01T15:59:40.000Z,25,84,0.92,97.19599999999998,4967.6,49.70670618056205,870.5217391304348,33.934254033910115,0.19054945377799032,0.9738229214741617,0.0914050214971468,-0.009653756590662109,0.9583724417092135,0.15220441050321368,-0.016550431099502702,5.795428906081637,3.8645799212275875,500.84324243652094,8,202.0,0.75,155.39999999999998,8848.125,57.580523541447405,871.5,27.215804232100144,2.80249710298282,0.9982693289431319,0.002055071682079392,0.0002754247446349369,0.9981075833252664,0.0022509094565376624,0.00030348461391298265,7.260757427451967,4.606818474782206,466.7271079907186,10,84.0,1.0,82.85,4086.0,48.95164627461901,884.5,31.11001982213019,-0.9304553398208939,0.9920998190308599,0.011265352210818182,-0.0026852918325417437,0.9882988059322999,0.017712847666143994,-0.00448736076335185,5.533846220216815,3.6908239866547286,528.5570194388001,7,300.0,1.0,51.17142857142857,1792.142857142857,41.78671477661171,849.7142857142857,36.353423890624505,0.7220866569395927,0.926759004276904,0.16340783741924297,-0.03520828023100303,0.8815618000053306,0.272970906442006,-0.06000920927807894,4.9131225818568165,3.4765982104277144,490.4945333868101,5,84.0,1.0,114.01999999999998,6289.0,58.67812450206295,868.0,31.400636936215164,-26.42519328623418,0.9063172207117962,0.19391233311891795,0.02238839883725927,0.8446520572065944,0.3235731706151394,0.03917956828259316,6.692113757310939,4.210600466847323,525.7092593021937,3,202.0,1.0,148.33333333333334,7663.333333333333,53.44802126862044,882.6666666666666,23.245071162148186,-58.89605577046475,0.9992547046767282,0.0012908893665502857,0.00100176515473666,0.9991924086412275,0.0013987892651475054,0.0010854984020734191,6.9189659566276625,4.478745497344901,453.793730907561,1,84.0,1.0,87.1,6030.0,69.23076923076924,871.0,,0.2151912871608815,0.9738219895287958,,0.0002405947272012308,0.9590163934426229,,0.00023693682217371334,7.069460390355913,4.17740841248304,587.5761266747869,1,300.0,1.0,38.0,2425.0,63.81578947368421,821.0,,0.20289750075833068,0.56,,0.00013839537201542655,0.26666666666666666,,6.590255810258408e-05,5.634210526315789,3.439357429718875,679.5889771134985
https://utmb.world/runner/481015.germain.grangier,utmb,UTMB®,2023-09-01T15:59:40.000Z,60,70,0.9166666666666666,64.11083333333333,3889.4166666666665,62.22602108239114,826.3888888888889,34.15249744544323,10.825555037363975,0.9887548072358512,0.016553121397035426,0.0019552901936428684,0.9866022583591795,0.01931480947015586,0.002364255637197793,6.239191211481845,3.8348742374815097,602.9932539118247,9,316.0,0.5555555555555556,153.43333333333334,9110.555555555555,59.283164593986776,866.2,36.00277767061869,5.939654234546199,0.998021453210435,0.002137712242264734,0.0008674521378172935,0.9979452883742723,0.002354537212920919,0.001068834197560717,8.20237592865914,5.0873558216473365,449.3528850570742,11,70.0,0.9090909090909091,88.42727272727274,5323.636363636364,59.79948898891185,853.5,29.6619846492667,9.150755528578637,0.9963650117271066,0.0055776477978877505,-0.0004207448187290016,0.995887870476241,0.0063864016691989435,-0.0005015208260551716,6.534387241639361,4.090275381163656,546.0504111599363,40,482.0,1.0,37.32625,2320.25,63.55546011798892,814.3333333333334,27.034416012239046,9.817187998381732,0.9856939253662145,0.018337839810130104,0.0014992796163120353,0.9828629765780272,0.021298400976074033,0.0017770376637117654,5.919994114295306,3.614463753540245,636.4340107066407,7,70.0,0.8571428571428572,112.54285714285713,6962.857142857143,63.11230070103783,874.0,25.51078203426935,26.334612687641513,0.9985555980549723,0.0026394767755207387,-0.002896068244383269,0.9984633756853158,0.002981726568656112,-0.0033043640976202367,7.100748455495659,4.341659205545036,549.5717855181714,3,316.0,0.6666666666666667,166.53333333333333,10166.666666666666,61.09130033616369,864.0,31.11269837220809,-154.4230769232484,0.9989401165871754,0.0014989014969508192,-0.007439566263103754,0.9991145218417945,0.0012522552205192878,-0.006215375533564583,8.777027890670402,5.414115028618289,424.77991889500754,3,70.0,1.0,82.13333333333334,5016.666666666667,60.73213814169652,878.6666666666666,31.50132272355136,50.77370242479332,0.9978177850518276,0.003779707163270863,-0.0026253695407201386,0.9975170701427686,0.00430056066435475,-0.0029871523079700165,6.214047163569369,3.862390225269166,577.7787603311594,1,482.0,1.0,41.8,3190.0,76.31578947368422,880.0,,0.21753205414733107,1.0,,0.00024719551607651265,1.0,,0.00024719551607651265,6.408293460925041,3.634554500226143,714.5345943255352
https://utmb.world/runner/1064397.mathieu.blanchard,utmb,UTMB®,2023-09-01T15:59:40.000Z,50,69,0.96,98.64800000000001,4223.86,50.216188702920206,796.531914893617,96.22253443559877,1.0611814731091487,0.9670051383471145,0.11597617490952276,-0.013587079975688695,0.959962046622826,0.12786284102425494,-0.01458930963427201,6.988040190867473,4.711366182799401,414.3304402133114,13,69.0,0.9230769230769231,160.20000000000002,7963.461538461538,50.039228480774746,826.25,71.25386751863815,25.247443066406156,0.9721443995817759,0.05627720074759723,-0.006921745459329899,0.9658544954453725,0.07051610312440108,-0.00829539300018855,7.381762906470229,4.991695417413731,400.4412617008236,17,131.0,0.9411764705882353,108.68823529411765,3923.4117647058824,40.32642171753197,803.0625,48.25690796835896,6.2209707078527305,0.9896803293249017,0.013575105975562211,0.002241425891836455,0.9880246966226777,0.015068536433383158,0.0023946213437595542,6.561068947977279,4.648385912274082,363.2080540364093,20,299.0,1.0,50.105,2048.5,58.73751478489478,772.2631578947369,131.79396466760917,-20.629988602919603,0.9457814288240878,0.17426796354281582,-0.027802800667236664,0.9339764573294167,0.1897051841656346,-0.029041438417761776,7.09338355581797,4.593552858451057,463.56185626232565,17,69.0,1.0,105.34705882352944,4011.3529411764707,59.61412806676037,785.5625,152.77651161091484,-30.868790472007856,0.9217731662896009,0.18914311371899978,-0.09194016897099958,0.9047730762180483,0.20616081247545964,-0.09978656591510981,7.411385269070724,4.803068474625456,444.7596082204526,5,69.0,1.0,160.48000000000002,7738.0,49.43636411697497,877.6,37.5339846006256,-21.08225333261772,0.9544533947297369,0.08660771849224695,-0.0752683708542494,0.9440164681112758,0.10868809474164152,-0.09192783564194099,6.560709037787727,4.3882447365508,447.6410083238158,3,131.0,1.0,189.63333333333333,3441.0,23.687161406089007,794.3333333333334,51.73329037798904,10.99309137521374,0.9911426526795609,0.005449088802144128,0.006216794868114031,0.9893452121920746,0.006359431432719701,0.007364687074855821,6.142118552502864,5.013411490101761,223.38771135868248,9,299.0,1.0,46.62222222222223,2131.1111111111113,77.24409692575381,724.75,195.28422509621348,-323.3500569377613,0.880494321692872,0.2518002819816067,-0.36630749818262454,0.8547804798415797,0.26950238920552727,-0.37440480487543565,8.307072080861674,4.9634117683970524,516.9494626725077
https://utmb.world/runner/7829.ludovic.pommeret,utmb,UTMB®,2023-09-01T15:59:40.000Z,89,12,0.9662921348314607,69.83022471910112,4034.955056179775,58.70616168529935,825.6046511627907,61.70237464584086,2.904978570374585,0.976385097601833,0.07978755380587887,-0.006347164354072654,0.9685495342105437,0.11118689836701054,-0.009250706000099078,6.424230905299553,4.041060002960979,556.8408109787914,14,69.0,0.7857142857142857,152.12571428571428,8651.785714285714,57.59607174741527,857.8181818181819,27.91708502626369,3.2203596687789977,0.9937343423837199,0.011398637645642945,-0.0018498788687316577,0.9925877559121493,0.013404680445442779,-0.0021987660303508837,7.785692225581271,4.9447706645460725,438.2134417129037,21,300.0,1.0,77.53333333333333,4753.9047619047615,61.862629737768245,819.7142857142857,76.46446420210036,-3.1817172757897296,0.961552968640857,0.10086645547644459,-0.01882092844514538,0.9409466836650336,0.17448221516214119,-0.03023159410995475,7.043565778678543,4.343950192552851,530.7534756517167,54,12.0,1.0,45.498703703703704,2558.4074074074074,57.76644742656844,821.3333333333334,59.20096888549318,3.691137070052427,0.978619042334791,0.0786842462378759,-0.004512054447030438,0.9743873012982852,0.08858854036010634,-0.00558398841224747,5.906043741150338,3.739180164833843,591.1507203082977,10,12.0,0.9,105.03600000000002,5465.4,56.62823480430376,810.2222222222222,106.60883849120786,-9.039402604523222,0.9178977740442339,0.1473579742899765,-0.009309845418746987,0.8728938454292456,0.2587122323507547,-0.03229016127271673,7.1238541299598195,4.592342044759858,487.7671405092034,5,69.0,0.8,159.292,7903.4,49.679571640167254,860.25,28.01636426566921,-25.303236068103267,0.9867552978808476,0.01737378694832834,-0.021189228834948216,0.9841264667535854,0.020256109087575063,-0.024314286597324784,7.115399141284536,4.820946788447491,389.66214045561674,2,300.0,1.0,75.45,4338.5,57.35731244064577,677.0,200.8183258569795,829.2800000010321,0.6619313482216709,0.06401392655158612,-0.26434574028155317,0.4660984848484848,0.3291796341205556,-1.3593484848501767,8.371043051598608,5.358234960352288,443.79926667745156,3,12.0,1.0,34.333333333333336,2153.3333333333335,67.72328832030324,832.3333333333334,25.16611478423583,-31.654052349413853,0.9967320261437909,0.005660296756761016,0.005078190216483493,0.9957805907172995,0.0073082312555648584,0.006556650659257154,6.303668167101004,3.776940442781395,647.8857231351535
https://utmb.world/runner/154454.thibaut.garrivier,utmb,UTMB®,2023-09-01T15:59:40.000Z,60,55,0.9833333333333333,49.006,2722.366666666667,58.673888481514275,835.4035087719299,56.83461585070531,15.22699795577111,0.9896387238947443,0.02322950568089078,0.0023039531923524717,0.9860431604891958,0.03380594418527403,0.0022970384369802653,5.634149420757624,3.555631413135112,599.387674567187,3,371.0,0.6666666666666667,132.16666666666666,7913.333333333333,59.99517019436099,876.5,41.71930009000631,-172.27999999999366,0.9965917711411003,0.0022945821145467183,-0.009475485107402344,0.9962601803811815,0.0024203162781493547,-0.009994704788910059,7.402722561209119,4.606742450572279,495.1423523919038,12,55.0,1.0,81.10000000000001,4718.083333333333,58.32597414555861,884.25,28.636038959198377,6.721656639400693,0.9903564995684485,0.02373029975059099,-0.0034043336865514427,0.9822839703700893,0.047496826022832686,-0.006992998481791479,6.186729812452431,3.89925100945058,558.436916996104,45,173.0,1.0,34.903555555555556,1844.111111111111,58.67858019024599,819.8604651162791,55.1472407440597,15.120210678077596,0.9891382927263629,0.023828731282995265,0.0036772839518616116,0.986591521414647,0.030552358997421952,0.004629970045727791,5.408191398952277,3.417283474676002,614.9410020161553,13,55.0,1.0,73.85923076923078,4493.2307692307695,59.749507995174696,886.0,23.395156193822118,-3.374034662980219,0.9915348644503863,0.02291208738399717,-0.005970553712044908,0.9843413098140783,0.04586565680814167,-0.011059648813405494,6.146125225604456,3.837426387117757,588.9380622522038,2,371.0,1.0,142.65,8625.0,60.81110061528249,876.5,41.71930009000631,-172.27999999999366,0.9965917711411003,0.0022945821145467183,-0.009475485107402344,0.9962601803811815,0.0024203162781493547,-0.009994704788910059,7.402722561209119,4.606742450572279,495.1423523919038,5,55.0,1.0,79.55999999999999,5211.4,65.5524064760613,892.2,22.09524835796149,-9.293649355814622,0.9801919720767888,0.0361571512878637,0.018332427991806812,0.9617486338797814,0.0725717212311116,0.039269891575788314,6.615614091496627,3.9955332027678403,595.4568864893811,6,173.0,1.0,46.178333333333335,2517.5,54.55989505439991,884.0,22.262075374951007,-9.901993734776589,0.999301639198146,0.0013079853181079185,3.6450149169796022e-06,0.9991955829036243,0.0015009542279131054,-6.717332673438059e-06,5.336018725492758,3.449232019591181,614.770945341323
https://utmb.world/runner/514316.tyler.green,utmb,UTMB®,2023-09-01T15:59:40.000Z,32,69,1.0,99.37156250000001,3606.71875,35.65030925258168,813.65625,47.2260243830905,6.7085870655130435,0.9825951602366798,0.023379247581094845,-0.0004471403301357343,0.9757982112466864,0.03980991166137041,-0.0013779418992514048,5.781914704826988,4.252256666213251,367.4809073728078,11,69.0,1.0,153.89272727272729,6066.818181818182,39.9825122282515,817.7272727272727,66.38688260355492,19.564900074289007,0.9811055695159202,0.020362608778194922,0.004044155742194739,0.9790097499428431,0.0214844937221531,0.0040901701266703025,6.833152021555801,4.87657459864674,345.8786227571975,9,853.0,1.0,93.39666666666666,3086.1111111111113,33.56701322292947,810.8888888888889,37.40803538160098,3.0916192789127863,0.9863205803698717,0.014705096204493446,0.001659528670174886,0.9819318054111006,0.019383245372430993,0.0019318490103087907,5.493143157387283,4.132683060304664,364.4141736608975,12,321.0,1.0,53.875,1742.0833333333333,33.241595213790184,812.0,35.14644686554713,5.195511024927063,0.9811665532974821,0.031470304975798766,-0.0023898749847513843,0.9682541051518987,0.06058291067198861,-0.0056165159377763495,5.034859158405356,3.7696454325806603,389.58305188771646,8,69.0,1.0,102.64500000000001,4436.25,41.04588175043806,842.375,50.53411153440247,37.38323572559554,0.9809318557457152,0.03395878750249595,0.025479751694684537,0.9661083131044867,0.07197930555871569,0.0554383649249944,5.87903560797953,4.134568195015617,423.1324562205398,4,69.0,1.0,154.84,7055.0,45.82262472243528,846.0,72.05090792858431,80.25189502980986,0.9881726120149907,0.011462806337810435,0.01571958596999226,0.9869143208588211,0.011280418819404763,0.017132475109851032,6.787225434430007,4.624911309816866,403.2179636982761,0,,,,,,,,0.0,,,0.0,,,0.0,,,,4,321.0,1.0,50.45,1817.5,36.269138778440855,838.75,27.060118255469618,1.9565001313823267,0.9736910994764398,0.049189357054329245,0.0513814475740648,0.9453023053501522,0.10395877353610543,0.10717807914698012,4.970845781529054,3.6442250802143668,443.04694874280347
https://utmb.world/runner/1008473.hannes.namberger,utmb,UTMB®,2023-09-01T15:59:40.000Z,40,48,0.975,69.46,4034.45,61.034375146392435,838.8974358974359,51.820436362802944,16.40395679298918,0.9854535539399384,0.03450441372919639,0.0025763000414355673,0.9793670345468405,0.05536080791400706,0.0033608757523623085,6.213491934329183,3.875268680475608,594.7902396927906,6,371.0,0.8333333333333334,158.11666666666667,8969.166666666666,55.88819557787516,877.8,66.83711543745736,32.04049231830335,0.9979499938942483,0.0030926268582386705,0.0014519771178848786,0.9974725983236622,0.003977456854306134,0.0019279566149057231,6.827721228488803,4.3867913367703135,486.0987401245169,10,48.0,1.0,88.84,5196.7,58.671563894428594,858.4,42.630714019094,10.156648933096463,0.9865468219904262,0.0236024088016939,-0.002481922114119555,0.9817346262301825,0.03478213025413749,-0.004873559082235824,6.819356086727575,4.298181117494821,517.0164973075813,24,104.0,1.0,39.22083333333333,2316.5,63.305424726840016,822.6666666666666,46.68364080532473,14.544223604931451,0.9823946005950873,0.04126890753074621,0.003590976173096705,0.9746085455586102,0.06700847602830524,0.004910781378156814,5.833084101213267,3.5924879449895393,649.8400280966848,12,48.0,0.9166666666666666,79.95833333333333,4627.833333333333,58.67419313013507,880.7272727272727,30.591145480648187,-36.26439023927436,0.9913070547837365,0.020272103627056542,-0.009637099311241973,0.987181474460358,0.031596078603499674,-0.01618867227462718,5.9980203892088575,3.783919680760535,594.1373866035888,3,371.0,0.6666666666666667,136.13333333333333,7710.0,56.37821177108788,924.0,0.0,-3.36047473946744e-13,1.0,0.0,1.7879859252533328e-16,1.0,0.0,1.7879859252533328e-16,6.5511012392941605,4.2148418648931925,502.85839110388326,4,48.0,1.0,98.875,5778.0,58.801394656795516,881.5,28.24299323136035,-33.152097432711784,0.9829842931937173,0.03403141361256545,-0.02780240276458846,0.9733606557377049,0.05327868852459017,-0.043526712524888454,6.671169264110214,4.200114238769114,527.2429730860471,5,104.0,1.0,31.119999999999997,1858.4,59.95002072423504,862.8,20.067386476569386,-17.271828547918624,0.9944880859692464,0.006252353261645257,0.010006679580209246,0.9931107192226237,0.007049766778969923,0.010988339311280602,5.238268949253651,3.2785951607006103,684.1645156175043
https://utmb.world/runner/1440463.arthur.joyeuxbouillon,utmb,UTMB®,2023-09-01T15:59:40.000Z,45,47,0.8666666666666667,84.83888888888887,5028.822222222222,60.23004470128246,771.0769230769231,67.18371693991296,13.647546200086198,0.9674286238769206,0.07650849687957693,-0.005554974738992081,0.9551217118490655,0.14346421725273786,-0.01202463856141087,7.297546651892895,4.56450934896968,503.05901718155087,14,69.0,0.7142857142857143,137.25,8228.0,60.53118032546603,789.5,84.20642625252673,21.741031148565863,0.9751205078522801,0.034405945307985186,0.009872450440021713,0.9744901639628829,0.034651735412987744,0.010075316572488705,8.683476942777617,5.426750195861769,417.0193480179697,11,300.0,0.8181818181818181,88.86363636363637,5032.727272727273,56.476931709254046,741.5555555555555,68.30466878462832,18.713202156505375,0.9219533085272295,0.14705455356764272,-0.0634716670653485,0.8737506570323628,0.2907734709333392,-0.12291913795860882,7.41377867879498,4.7496135622274025,457.68089135255855,20,47.0,1.0,45.9375,2787.25,62.08346190996959,775.15,55.634403403876476,9.130327529605335,0.9840465737966022,0.02719697488183608,0.0006792884565246648,0.982054460459673,0.02996916005658805,0.0005088767367141888,6.552277094344601,4.050092029557661,566.4990083863883,13,47.0,1.0,88.97692307692309,5270.692307692308,64.35341722701378,805.8461538461538,54.47299966320647,21.99475102245543,0.9533505885348617,0.12682526704400418,0.009031701216125685,0.9186631115642002,0.2464205947594451,0.01880951711512157,7.31738631774757,4.473221284164412,543.3824615530455,6,69.0,1.0,141.16666666666666,7851.166666666667,56.60137300229659,807.5,68.39809938879881,75.04496096498812,0.9866593156456375,0.008118776440155122,0.001626024101529845,0.9859922927592755,0.00817375586419855,0.001963460657321695,8.174372906998117,5.209444940644022,420.73671190700156,1,300.0,1.0,78.0,4807.0,61.62820512820513,804.0,,0.19869621267929097,0.5333333333333333,,0.00013180511620516816,0.1,,2.4713459288469028e-05,6.488675213675214,4.0145686258956665,569.8686073698423,6,47.0,1.0,38.61666666666667,2767.5,72.55966346819906,804.5,49.36699302165365,-56.65742508979287,0.9900447372910075,0.017527817205083382,-0.01296594600902809,0.9877777822964918,0.021324326453954028,-0.015947813207641152,6.598518245842416,3.8134397373962585,661.6138535629565
https://utmb.world/runner/1250019.baptiste.chassagne,utmb,UTMB®,2023-09-01T15:59:40.000Z,63,34,1.0,44.372063492063496,2320.7619047619046,52.20400632047658,807.8548387096774,45.86360633486134,10.433344634408918,0.9726035588847203,0.08790917354173171,-0.001800160135280949,0.9649440244690978,0.11980853766955875,-0.00456666524162103,5.394446632545188,3.5320498535729996,573.5632302168923,2,434.0,1.0,124.0,6020.0,48.538536818981584,869.5,6.363961030678928,-29.33035714282717,0.9952770535526987,0.0029412455041713586,0.013555674000235074,0.9946255295092504,0.0033622467737575647,0.01549599348601153,6.536421623234879,4.4000792350572855,445.94747476841496,7,34.0,1.0,81.54285714285713,4485.714285714285,54.2654226656792,847.5714285714286,13.998299216418435,1.3133003183009666,0.9849152789514131,0.030393123348984166,-0.009674620973198348,0.9777317685798084,0.04809736254599477,-0.015914406343461883,6.208645208682143,4.007894085904266,516.9288556665814,54,104.0,1.0,36.60444444444444,1903.111111111111,52.072543812820506,800.2830188679245,45.024513561841026,7.669899328111522,0.9701678361105942,0.09428746874611929,-0.004320980874302287,0.9621870389347408,0.12832334971011555,-0.008175237157722405,5.246607002650039,3.4382171056232327,585.6312326752095,14,34.0,1.0,66.84285714285713,3421.3571428571427,50.95131550597745,837.1428571428571,37.42039169070407,26.02601915589084,0.9532767769329095,0.14173293108910412,0.03899391144248139,0.9304450671590888,0.21300052371115333,0.05605161394996673,5.731415453146843,3.779704735107108,524.2424661072374,2,434.0,1.0,124.0,6020.0,48.538536818981584,869.5,6.363961030678928,-29.33035714282717,0.9952770535526987,0.0029412455041713586,0.013555674000235074,0.9946255295092504,0.0033622467737575647,0.01549599348601153,6.536421623234879,4.4000792350572855,445.94747476841496,4,34.0,1.0,83.1,4410.0,52.00663024138822,850.25,17.461863207191456,-22.042704353711464,0.9773976224483503,0.040834167105141136,-0.03935154837307385,0.9652926498100101,0.06434237233512938,-0.0631446071461643,6.051669682797192,3.9551359993668203,503.78667534684496,8,104.0,1.0,44.425,2277.375,51.02685281002104,822.5,42.68154502492015,53.73102521227029,0.9307162850202417,0.18754384504249244,0.07374929392772951,0.8969761602460877,0.2816562625355358,0.10919084844629764,5.370036795799658,3.536895477989707,554.0441093221392
